row_name,screen_id,analyte_id,detection_pool,minipool_id,pool_id,passed_str_profiling
ACH-001078_FAILED_STR,HTS002,Analyte 445,PR500,PRISM Pool 090,P914,FALSE
ACH-000778,HTS002,Analyte 446,PR500,PRISM Pool 095,P914,TRUE
ACH-000881,HTS002,Analyte 447,PR500,PRISM Pool 095,P914,TRUE
ACH-000521,HTS002,Analyte 448,PR500,PRISM Pool 095,P914,TRUE
ACH-000696,HTS002,Analyte 449,PR500,PRISM Pool 095,P914,TRUE
ACH-000913,HTS002,Analyte 16,PR500,PRISM Pool 007,P930,TRUE
ACH-000030,HTS002,Analyte 450,PR500,PRISM Pool 095,P914,TRUE
ACH-000972,HTS002,Analyte 451,PR500,PRISM Pool 104,P915,TRUE
ACH-000242,HTS002,Analyte 452,PR500,PRISM Pool 104,P915,TRUE
ACH-000087,HTS002,Analyte 453,PR500,PRISM Pool 104,P915,TRUE
ACH-000926,HTS002,Analyte 454,PR500,PRISM Pool 104,P915,TRUE
ACH-000356,HTS002,Analyte 455,PR500,PRISM Pool 104,P915,TRUE
ACH-000625,HTS002,Analyte 456,PR500,PRISM Pool 105,P915,TRUE
ACH-000613,HTS002,Analyte 457,PR500,PRISM Pool 105,P915,TRUE
ACH-000976,HTS002,Analyte 458,PR500,PRISM Pool 105,P915,TRUE
ACH-001075,HTS002,Analyte 459,PR500,PRISM Pool 105,P915,TRUE
ACH-000632,HTS002,Analyte 24,PR500,PRISM Pool 008,P930,TRUE
ACH-000261,HTS002,Analyte 460,PR500,PRISM Pool 105,P915,TRUE
ACH-000957,HTS002,Analyte 461,PR500,PRISM Pool 027,P915,TRUE
ACH-000099,HTS002,Analyte 462,PR500,PRISM Pool 027,P915,TRUE
ACH-000783,HTS002,Analyte 463,PR500,PRISM Pool 027,P915,TRUE
ACH-000573,HTS002,Analyte 464,PR500,PRISM Pool 027,P915,TRUE
ACH-000852,HTS002,Analyte 465,PR500,PRISM Pool 027,P915,TRUE
ACH-000461,HTS002,Analyte 466,PR500,PRISM Pool 062,P915,TRUE
ACH-000420,HTS002,Analyte 467,PR500,PRISM Pool 062,P915,TRUE
ACH-000694,HTS002,Analyte 468,PR500,PRISM Pool 062,P915,TRUE
ACH-000528,HTS002,Analyte 469,PR500,PRISM Pool 062,P915,TRUE
ACH-000845,HTS002,Analyte 470,PR500,PRISM Pool 062,P915,TRUE
ACH-000563,HTS002,Analyte 471,PR500,PRISM Pool 063,P915,TRUE
ACH-000665,HTS002,Analyte 472,PR500,PRISM Pool 063,P915,TRUE
ACH-000467,HTS002,Analyte 473,PR500,PRISM Pool 063,P915,TRUE
ACH-000201,HTS002,Analyte 474,PR500,PRISM Pool 063,P915,TRUE
ACH-000296,HTS002,Analyte 475,PR500,PRISM Pool 063,P915,TRUE
ACH-000207,HTS002,Analyte 88,PR500,PRISM Pool 064,P933,TRUE
ACH-000735,HTS002,Analyte 86,PR500,PRISM Pool 064,P933,TRUE
ACH-000437,HTS002,Analyte 85,PR500,PRISM Pool 064,P933,TRUE
ACH-000456,HTS002,Analyte 89,PR500,PRISM Pool 064,P933,TRUE
ACH-000781,HTS002,Analyte 21,PR500,PRISM Pool 008,P930,TRUE
ACH-000643,HTS002,Analyte 87,PR500,PRISM Pool 064,P933,TRUE
ACH-000833,HTS002,Analyte 22,PR500,PRISM Pool 008,P930,TRUE
ACH-000771,HTS002,Analyte 106,PR500,PRISM Pool 032,P934,TRUE
ACH-000991,HTS002,Analyte 103,PR500,PRISM Pool 032,P934,TRUE
ACH-000159,HTS002,Analyte 107,PR500,PRISM Pool 032,P934,TRUE
ACH-000948,HTS002,Analyte 104,PR500,PRISM Pool 032,P934,TRUE
ACH-000481,HTS002,Analyte 105,PR500,PRISM Pool 032,P934,TRUE
ACH-000118,HTS002,Analyte 109,PR500,PRISM Pool 037,P934,TRUE
ACH-000352,HTS002,Analyte 111,PR500,PRISM Pool 037,P934,TRUE
ACH-000945,HTS002,Analyte 112,PR500,PRISM Pool 037,P934,TRUE
ACH-000929,HTS002,Analyte 108,PR500,PRISM Pool 037,P934,TRUE
ACH-000681,HTS002,Analyte 404,PR500,PRISM Pool 001,P901,TRUE
ACH-000137,HTS002,Analyte 23,PR500,PRISM Pool 008,P930,TRUE
ACH-000482,HTS002,Analyte 110,PR500,PRISM Pool 037,P934,TRUE
ACH-000235,HTS002,Analyte 113,PR500,PRISM Pool 066,P934,TRUE
ACH-000900,HTS002,Analyte 114,PR500,PRISM Pool 066,P934,TRUE
ACH-000911,HTS002,Analyte 116,PR500,PRISM Pool 066,P934,TRUE
ACH-000479,HTS002,Analyte 115,PR500,PRISM Pool 066,P934,TRUE
ACH-000319,HTS002,Analyte 25,PR500,PRISM Pool 009,P930,TRUE
ACH-000401,HTS002,Analyte 117,PR500,PRISM Pool 066,P934,TRUE
ACH-000915,HTS002,Analyte 136,PR500,PRISM Pool 067,P935,TRUE
ACH-000982,HTS002,Analyte 133,PR500,PRISM Pool 067,P935,TRUE
ACH-000544,HTS002,Analyte 132,PR500,PRISM Pool 067,P935,TRUE
ACH-000823,HTS002,Analyte 135,PR500,PRISM Pool 067,P935,TRUE
ACH-000021,HTS002,Analyte 134,PR500,PRISM Pool 067,P935,TRUE
ACH-000047,HTS002,Analyte 28,PR500,PRISM Pool 009,P930,TRUE
ACH-000276,HTS002,Analyte 118,PR500,PRISM Pool 096,P934,TRUE
ACH-000092,HTS002,Analyte 120,PR500,PRISM Pool 096,P934,TRUE
ACH-000890,HTS002,Analyte 121,PR500,PRISM Pool 096,P934,TRUE
ACH-000266,HTS002,Analyte 27,PR500,PRISM Pool 009,P930,TRUE
ACH-000724,HTS002,Analyte 119,PR500,PRISM Pool 096,P934,TRUE
ACH-000996,HTS002,Analyte 125,PR500,PRISM Pool 097,P934,TRUE
ACH-000622,HTS002,Analyte 126,PR500,PRISM Pool 097,P934,TRUE
ACH-000800,HTS002,Analyte 123,PR500,PRISM Pool 097,P934,TRUE
ACH-000899,HTS002,Analyte 124,PR500,PRISM Pool 097,P934,TRUE
ACH-000539_FAILED_STR,HTS002,Analyte 122,PR500,PRISM Pool 097,P934,FALSE
ACH-000582,HTS002,Analyte 92,PR500,PRISM Pool 098,P933,TRUE
ACH-000990,HTS002,Analyte 93,PR500,PRISM Pool 098,P933,TRUE
ACH-000019,HTS002,Analyte 91,PR500,PRISM Pool 098,P933,TRUE
ACH-000260,HTS002,Analyte 90,PR500,PRISM Pool 098,P933,TRUE
ACH-000273,HTS002,Analyte 29,PR500,PRISM Pool 009,P930,TRUE
ACH-000592,HTS002,Analyte 94,PR500,PRISM Pool 098,P933,TRUE
ACH-000848,HTS002,Analyte 130,PR500,PRISM Pool 029,P935,TRUE
ACH-000785,HTS002,Analyte 131,PR500,PRISM Pool 029,P935,TRUE
ACH-000988,HTS002,Analyte 129,PR500,PRISM Pool 029,P935,TRUE
ACH-000403,HTS002,Analyte 127,PR500,PRISM Pool 029,P935,TRUE
ACH-000630,HTS002,Analyte 26,PR500,PRISM Pool 009,P930,TRUE
ACH-000141,HTS002,Analyte 128,PR500,PRISM Pool 029,P935,TRUE
ACH-000808,HTS002,Analyte 172,PR500,PRISM Pool 070,P936,TRUE
ACH-000040,HTS002,Analyte 171,PR500,PRISM Pool 070,P936,TRUE
ACH-000715,HTS002,Analyte 174,PR500,PRISM Pool 070,P936,TRUE
ACH-000447,HTS002,Analyte 173,PR500,PRISM Pool 070,P936,TRUE
ACH-000186,HTS002,Analyte 175,PR500,PRISM Pool 070,P936,TRUE
ACH-000984,HTS002,Analyte 137,PR500,PRISM Pool 071,P935,TRUE
ACH-000840,HTS002,Analyte 141,PR500,PRISM Pool 071,P935,TRUE
ACH-000318,HTS002,Analyte 140,PR500,PRISM Pool 071,P935,TRUE
ACH-000579,HTS002,Analyte 138,PR500,PRISM Pool 071,P935,TRUE
ACH-001306,HTS002,Analyte 139,PR500,PRISM Pool 071,P935,TRUE
ACH-000919,HTS002,Analyte 144,PR500,PRISM Pool 072,P935,TRUE
ACH-000726,HTS002,Analyte 143,PR500,PRISM Pool 072,P935,TRUE
ACH-000188,HTS002,Analyte 145,PR500,PRISM Pool 072,P935,TRUE
ACH-000503,HTS002,Analyte 142,PR500,PRISM Pool 072,P935,TRUE
ACH-000013,HTS002,Analyte 156,PR500,PRISM Pool 076,P936,TRUE
ACH-000231,HTS002,Analyte 157,PR500,PRISM Pool 076,P936,TRUE
ACH-000730,HTS002,Analyte 158,PR500,PRISM Pool 076,P936,TRUE
ACH-000222,HTS002,Analyte 160,PR500,PRISM Pool 076,P936,TRUE
ACH-000500,HTS002,Analyte 159,PR500,PRISM Pool 076,P936,TRUE
ACH-000411,HTS002,Analyte 150,PR500,PRISM Pool 074,P935,TRUE
ACH-000292,HTS002,Analyte 148,PR500,PRISM Pool 074,P935,TRUE
ACH-000822,HTS002,Analyte 147,PR500,PRISM Pool 074,P935,TRUE
ACH-000618,HTS002,Analyte 146,PR500,PRISM Pool 074,P935,TRUE
ACH-000827,HTS002,Analyte 149,PR500,PRISM Pool 074,P935,TRUE
ACH-000278,HTS002,Analyte 154,PR500,PRISM Pool 075,P936,TRUE
ACH-000569,HTS002,Analyte 152,PR500,PRISM Pool 075,P936,TRUE
ACH-000139,HTS002,Analyte 151,PR500,PRISM Pool 075,P936,TRUE
ACH-000425,HTS002,Analyte 155,PR500,PRISM Pool 075,P936,TRUE
ACH-000741,HTS002,Analyte 153,PR500,PRISM Pool 075,P936,TRUE
ACH-000223,HTS002,Analyte 163,PR500,PRISM Pool 079,P936,TRUE
ACH-000477,HTS002,Analyte 161,PR500,PRISM Pool 079,P936,TRUE
ACH-000495,HTS002,Analyte 164,PR500,PRISM Pool 079,P936,TRUE
ACH-000434,HTS002,Analyte 165,PR500,PRISM Pool 079,P936,TRUE
ACH-000107,HTS002,Analyte 167,PR500,PRISM Pool 080,P936,TRUE
ACH-000744,HTS002,Analyte 166,PR500,PRISM Pool 080,P936,TRUE
ACH-000898,HTS002,Analyte 170,PR500,PRISM Pool 080,P936,TRUE
ACH-000182,HTS002,Analyte 169,PR500,PRISM Pool 080,P936,TRUE
ACH-000516,HTS002,Analyte 168,PR500,PRISM Pool 080,P936,TRUE
ACH-000444,HTS002,Analyte 405,PR500,PRISM Pool 001,P901,TRUE
ACH-000666,HTS002,Analyte 48,PR500,PRISM Pool 103,P931,TRUE
ACH-000701,HTS002,Analyte 50,PR500,PRISM Pool 103,P931,TRUE
ACH-000037,HTS002,Analyte 52,PR500,PRISM Pool 103,P931,TRUE
ACH-000884,HTS002,Analyte 51,PR500,PRISM Pool 103,P931,TRUE
ACH-000014,HTS002,Analyte 49,PR500,PRISM Pool 103,P931,TRUE
ACH-000502,HTS002,Analyte 54,PR500,PRISM Pool 106,P931,TRUE
ACH-000504,HTS002,Analyte 53,PR500,PRISM Pool 106,P931,TRUE
ACH-000886,HTS002,Analyte 55,PR500,PRISM Pool 106,P931,TRUE
ACH-000843,HTS002,Analyte 59,PR500,PRISM Pool 011,P932,TRUE
ACH-000035,HTS002,Analyte 56,PR500,PRISM Pool 106,P931,TRUE
ACH-000925_FAILED_STR,HTS002,Analyte 78,PR500,PRISM Pool 107,P932,FALSE
ACH-001321,HTS002,Analyte 80,PR500,PRISM Pool 111,P933,TRUE
ACH-001239,HTS002,Analyte 79,PR500,PRISM Pool 107,P932,TRUE
ACH-000517,HTS002,Analyte 96,PR500,PRISM Pool 108,P933,TRUE
ACH-000527,HTS002,Analyte 98,PR500,PRISM Pool 108,P933,TRUE
ACH-000374,HTS002,Analyte 97,PR500,PRISM Pool 108,P933,TRUE
ACH-000391,HTS002,Analyte 58,PR500,PRISM Pool 011,P932,TRUE
ACH-000368,HTS002,Analyte 95,PR500,PRISM Pool 108,P933,TRUE
ACH-000189,HTS002,Analyte 476,PR500,PRISM Pool 077,P922,TRUE
ACH-000791,HTS002,Analyte 477,PR500,PRISM Pool 077,P922,TRUE
ACH-000367,HTS002,Analyte 478,PR500,PRISM Pool 077,P922,TRUE
ACH-001190,HTS002,Analyte 479,PR500,PRISM Pool 077,P922,TRUE
ACH-000450,HTS002,Analyte 61,PR500,PRISM Pool 011,P932,TRUE
ACH-000244,HTS002,Analyte 480,PR500,PRISM Pool 077,P922,TRUE
ACH-000713,HTS002,Analyte 481,PR500,PRISM Pool 078,P922,TRUE
ACH-000672,HTS002,Analyte 482,PR500,PRISM Pool 078,P922,TRUE
ACH-000875,HTS002,Analyte 483,PR500,PRISM Pool 078,P922,TRUE
ACH-000423,HTS002,Analyte 484,PR500,PRISM Pool 078,P922,TRUE
ACH-000553,HTS002,Analyte 485,PR500,PRISM Pool 078,P922,TRUE
ACH-000834,HTS002,Analyte 486,PR500,PRISM Pool 081,P922,TRUE
ACH-000252,HTS002,Analyte 487,PR500,PRISM Pool 081,P922,TRUE
ACH-000123,HTS002,Analyte 488,PR500,PRISM Pool 081,P922,TRUE
ACH-000329,HTS002,Analyte 489,PR500,PRISM Pool 081,P922,TRUE
ACH-000232,HTS002,Analyte 62,PR500,PRISM Pool 011,P932,TRUE
ACH-000717,HTS002,Analyte 490,PR500,PRISM Pool 081,P922,TRUE
ACH-000669,HTS002,Analyte 491,PR500,PRISM Pool 082,P922,TRUE
ACH-000764,HTS002,Analyte 492,PR500,PRISM Pool 082,P922,TRUE
ACH-000288,HTS002,Analyte 493,PR500,PRISM Pool 082,P922,TRUE
ACH-000415,HTS002,Analyte 494,PR500,PRISM Pool 082,P922,TRUE
ACH-000228,HTS002,Analyte 495,PR500,PRISM Pool 082,P922,TRUE
ACH-000977,HTS002,Analyte 496,PR500,PRISM Pool 110,P922,TRUE
ACH-000397,HTS002,Analyte 497,PR500,PRISM Pool 110,P922,TRUE
ACH-000565,HTS002,Analyte 498,PR500,PRISM Pool 110,P922,TRUE
ACH-000209,HTS002,Analyte 499,PR500,PRISM Pool 110,P922,TRUE
ACH-000711,HTS002,Analyte 60,PR500,PRISM Pool 011,P932,TRUE
ACH-000927,HTS002,Analyte 500,PR500,PRISM Pool 110,P922,TRUE
ACH-000308,HTS002,Analyte 102,PR500,PRISM Pool 111,P933,TRUE
ACH-000091,HTS002,Analyte 99,PR500,PRISM Pool 111,P933,TRUE
ACH-000759,HTS002,Analyte 100,PR500,PRISM Pool 111,P933,TRUE
ACH-000661,HTS002,Analyte 57,PR500,PRISM Pool 107,P932,TRUE
ACH-000417,HTS002,Analyte 101,PR500,PRISM Pool 111,P933,TRUE
ACH-000060,HTS002,Analyte 63,PR500,PRISM Pool 012,P932,TRUE
ACH-000172,HTS002,Analyte 83,PR500,Peds Pool 004,P933,TRUE
ACH-001128,HTS002,Analyte 84,PR500,Peds Pool 004,P933,TRUE
ACH-001192,HTS002,Analyte 81,PR500,Peds Pool 004,P933,TRUE
ACH-000747,HTS002,Analyte 67,PR500,PRISM Pool 012,P932,TRUE
ACH-000279,HTS002,Analyte 82,PR500,Peds Pool 004,P933,TRUE
ACH-000809,HTS002,Analyte 66,PR500,PRISM Pool 012,P932,TRUE
ACH-000322,HTS002,Analyte 64,PR500,PRISM Pool 012,P932,TRUE
ACH-000142,HTS002,Analyte 406,PR500,PRISM Pool 002,P901,TRUE
ACH-000736,HTS002,Analyte 65,PR500,PRISM Pool 012,P932,TRUE
ACH-000985,HTS002,Analyte 71,PR500,PRISM Pool 013,P932,TRUE
ACH-000364,HTS002,Analyte 68,PR500,PRISM Pool 013,P932,TRUE
ACH-000956,HTS002,Analyte 69,PR500,PRISM Pool 013,P932,TRUE
ACH-000679,HTS002,Analyte 70,PR500,PRISM Pool 013,P932,TRUE
ACH-000441,HTS002,Analyte 72,PR500,PRISM Pool 013,P932,TRUE
ACH-000853,HTS002,Analyte 75,PR500,PRISM Pool 014,P932,TRUE
CONTROL_BARCODE_1,HTS002,Analyte 1,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_2,HTS002,Analyte 2,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_3,HTS002,Analyte 3,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_4,HTS002,Analyte 4,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_5,HTS002,Analyte 5,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_6,HTS002,Analyte 6,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_7,HTS002,Analyte 7,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_8,HTS002,Analyte 8,PR500,Control Pool 001,CP01,TRUE
CONTROL_BARCODE_9,HTS002,Analyte 9,PR500,Control Pool 001,CP01,TRUE
ACH-001113,HTS002,Analyte 73,PR500,PRISM Pool 014,P932,TRUE
CONTROL_BARCODE_10,HTS002,Analyte 10,PR500,Control Pool 001,CP01,TRUE
ACH-000620,HTS002,Analyte 74,PR500,PRISM Pool 014,P932,TRUE
ACH-000648,HTS002,Analyte 77,PR500,PRISM Pool 014,P932,TRUE
ACH-000905,HTS002,Analyte 407,PR500,PRISM Pool 002,P901,TRUE
ACH-000102,HTS002,Analyte 76,PR500,PRISM Pool 014,P932,TRUE
ACH-000542,HTS002,Analyte 176,PR500,PRISM Pool 016,P904,TRUE
ACH-000943,HTS002,Analyte 177,PR500,PRISM Pool 016,P904,TRUE
ACH-000174,HTS002,Analyte 178,PR500,PRISM Pool 016,P904,TRUE
ACH-000393,HTS002,Analyte 179,PR500,PRISM Pool 016,P904,TRUE
ACH-000680,HTS002,Analyte 408,PR500,PRISM Pool 002,P901,TRUE
ACH-000018,HTS002,Analyte 180,PR500,PRISM Pool 016,P904,TRUE
ACH-000906,HTS002,Analyte 181,PR500,PRISM Pool 017,P904,TRUE
ACH-000836,HTS002,Analyte 182,PR500,PRISM Pool 017,P904,TRUE
ACH-000784,HTS002,Analyte 183,PR500,PRISM Pool 017,P904,TRUE
ACH-000265,HTS002,Analyte 184,PR500,PRISM Pool 017,P904,TRUE
ACH-000657,HTS002,Analyte 185,PR500,PRISM Pool 017,P904,TRUE
ACH-000880,HTS002,Analyte 186,PR500,PRISM Pool 018,P904,TRUE
ACH-000961,HTS002,Analyte 187,PR500,PRISM Pool 018,P904,TRUE
ACH-000847,HTS002,Analyte 188,PR500,PRISM Pool 018,P904,TRUE
ACH-000896,HTS002,Analyte 189,PR500,PRISM Pool 018,P904,TRUE
ACH-000921,HTS002,Analyte 409,PR500,PRISM Pool 002,P901,TRUE
ACH-000826,HTS002,Analyte 190,PR500,PRISM Pool 018,P904,TRUE
ACH-000685,HTS002,Analyte 191,PR500,PRISM Pool 019,P904,TRUE
ACH-000376,HTS002,Analyte 192,PR500,PRISM Pool 019,P904,TRUE
ACH-000428,HTS002,Analyte 193,PR500,PRISM Pool 019,P904,TRUE
ACH-000723,HTS002,Analyte 194,PR500,PRISM Pool 019,P904,TRUE
ACH-000749,HTS002,Analyte 195,PR500,PRISM Pool 019,P904,TRUE
ACH-000572,HTS002,Analyte 196,PR500,PRISM Pool 020,P904,TRUE
ACH-000704,HTS002,Analyte 197,PR500,PRISM Pool 020,P904,TRUE
ACH-000721,HTS002,Analyte 198,PR500,PRISM Pool 020,P904,TRUE
ACH-000457,HTS002,Analyte 199,PR500,PRISM Pool 020,P904,TRUE
ACH-000824,MTS005,Analyte 401,PR500,NA,P901.OS,TRUE
ACH-000954,MTS005,Analyte 410,PR500,NA,P901.OS,TRUE
ACH-000601,MTS005,Analyte 200,PR500,NA,P904.OS,TRUE
ACH-000651,MTS005,Analyte 201,PR500,NA,P905.OS,TRUE
ACH-000361,MTS005,Analyte 202,PR500,NA,P905.OS,TRUE
ACH-000842,MTS005,Analyte 203,PR500,NA,P905.OS,TRUE
ACH-000570,MTS005,Analyte 204,PR500,NA,P905.OS,TRUE
ACH-000396,MTS005,Analyte 205,PR500,NA,P905.OS,TRUE
ACH-000777,MTS005,Analyte 206,PR500,NA,P905.OS,TRUE
ACH-000924,MTS005,Analyte 207,PR500,NA,P905.OS,TRUE
ACH-000096,MTS005,Analyte 208,PR500,NA,P905.OS,TRUE
ACH-000955,MTS005,Analyte 209,PR500,NA,P905.OS,TRUE
ACH-000280,MTS005,Analyte 411,PR500,NA,P901.OS,TRUE
ACH-000940,MTS005,Analyte 210,PR500,NA,P905.OS,TRUE
ACH-001318,MTS005,Analyte 211,PR500,NA,P905.OS,TRUE
ACH-000332,MTS005,Analyte 212,PR500,NA,P905.OS,TRUE
ACH-000839,MTS005,Analyte 213,PR500,NA,P905.OS,TRUE
ACH-000082,MTS005,Analyte 214,PR500,NA,P905.OS,TRUE
ACH-000476,MTS005,Analyte 215,PR500,NA,P905.OS,TRUE
ACH-000178,MTS005,Analyte 216,PR500,NA,P905.OS,TRUE
ACH-000421,MTS005,Analyte 217,PR500,NA,P905.OS,TRUE
ACH-000524,MTS005,Analyte 218,PR500,NA,P905.OS,TRUE
ACH-000469,MTS005,Analyte 219,PR500,NA,P905.OS,TRUE
ACH-000012,MTS005,Analyte 412,PR500,NA,P901.OS,TRUE
ACH-000153,MTS005,Analyte 220,PR500,NA,P905.OS,TRUE
ACH-000805,MTS005,Analyte 221,PR500,NA,P905.OS,TRUE
ACH-000429,MTS005,Analyte 222,PR500,NA,P905.OS,TRUE
ACH-000628,MTS005,Analyte 223,PR500,NA,P905.OS,TRUE
ACH-000108,MTS005,Analyte 224,PR500,NA,P905.OS,TRUE
ACH-000939,MTS005,Analyte 225,PR500,NA,P905.OS,TRUE
ACH-000323,MTS005,Analyte 226,PR500,NA,P906.OS,TRUE
ACH-000219,MTS005,Analyte 227,PR500,NA,P906.OS,TRUE
ACH-000903,MTS005,Analyte 228,PR500,NA,P906.OS,TRUE
ACH-000054,MTS005,Analyte 229,PR500,NA,P906.OS,TRUE
ACH-000098,MTS005,Analyte 413,PR500,NA,P901.OS,TRUE
ACH-000302,MTS005,Analyte 230,PR500,NA,P906.OS,TRUE
ACH-000324,MTS005,Analyte 231,PR500,NA,P906.OS,TRUE
ACH-000510,MTS005,Analyte 232,PR500,NA,P906.OS,TRUE
ACH-000164,MTS005,Analyte 233,PR500,NA,P906.OS,TRUE
ACH-000549,MTS005,Analyte 234,PR500,NA,P906.OS,TRUE
ACH-000650,MTS005,Analyte 235,PR500,NA,P906.OS,TRUE
ACH-000217,MTS005,Analyte 236,PR500,NA,P906.OS,TRUE
ACH-000463,MTS005,Analyte 237,PR500,NA,P906.OS,TRUE
ACH-000748,MTS005,Analyte 238,PR500,NA,P906.OS,TRUE
ACH-000788,MTS005,Analyte 239,PR500,NA,P906.OS,TRUE
ACH-000589,MTS005,Analyte 414,PR500,NA,P901.OS,TRUE
ACH-000086,MTS005,Analyte 240,PR500,NA,P906.OS,TRUE
ACH-000545,MTS005,Analyte 241,PR500,NA,P906.OS,TRUE
ACH-000762,MTS005,Analyte 242,PR500,NA,P906.OS,TRUE
ACH-000792,MTS005,Analyte 243,PR500,NA,P906.OS,TRUE
ACH-000211,MTS005,Analyte 244,PR500,NA,P906.OS,TRUE
ACH-000936,MTS005,Analyte 245,PR500,NA,P906.OS,TRUE
ACH-000882,MTS005,Analyte 246,PR500,NA,P906.OS,TRUE
ACH-000471,MTS005,Analyte 247,PR500,NA,P906.OS,TRUE
ACH-000947,MTS005,Analyte 248,PR500,NA,P906.OS,TRUE
ACH-000670,MTS005,Analyte 249,PR500,NA,P906.OS,TRUE
ACH-000738,MTS005,Analyte 415,PR500,NA,P901.OS,TRUE
ACH-000048,MTS005,Analyte 250,PR500,NA,P906.OS,TRUE
ACH-000259,MTS005,Analyte 251,PR500,NA,P907.OS,TRUE
ACH-000599,MTS005,Analyte 252,PR500,NA,P907.OS,TRUE
ACH-000716,MTS005,Analyte 253,PR500,NA,P907.OS,TRUE
ACH-000347,MTS005,Analyte 254,PR500,NA,P907.OS,TRUE
ACH-000566,MTS005,Analyte 255,PR500,NA,P907.OS,TRUE
ACH-001016,MTS005,Analyte 256,PR500,NA,P907.OS,TRUE
ACH-000395,MTS005,Analyte 257,PR500,NA,P907.OS,TRUE
ACH-000407,MTS005,Analyte 258,PR500,NA,P907.OS,TRUE
ACH-000418,MTS005,Analyte 259,PR500,NA,P907.OS,TRUE
ACH-000837,MTS005,Analyte 416,PR500,NA,P901.OS,TRUE
ACH-000008,MTS005,Analyte 260,PR500,NA,P907.OS,TRUE
ACH-000191,MTS005,Analyte 261,PR500,NA,P907.OS,TRUE
ACH-000941,MTS005,Analyte 262,PR500,NA,P907.OS,TRUE
ACH-000532,MTS005,Analyte 263,PR500,NA,P907.OS,TRUE
ACH-000316,MTS005,Analyte 264,PR500,NA,P907.OS,TRUE
ACH-000677,MTS005,Analyte 265,PR500,NA,P907.OS,TRUE
ACH-000375,MTS005,Analyte 266,PR500,NA,P907.OS,TRUE
ACH-000619,MTS005,Analyte 267,PR500,NA,P907.OS,TRUE
ACH-000965,MTS005,Analyte 268,PR500,NA,P907.OS,TRUE
ACH-000210,MTS005,Analyte 269,PR500,NA,P907.OS,TRUE
ACH-000967,MTS005,Analyte 417,PR500,NA,P901.OS,TRUE
ACH-000803,MTS005,Analyte 270,PR500,NA,P907.OS,TRUE
ACH-000007,MTS005,Analyte 271,PR500,NA,P907.OS,TRUE
ACH-000719,MTS005,Analyte 272,PR500,NA,P907.OS,TRUE
ACH-000484,MTS005,Analyte 273,PR500,NA,P907.OS,TRUE
ACH-000433,MTS005,Analyte 274,PR500,NA,P907.OS,TRUE
ACH-000688,MTS005,Analyte 275,PR500,NA,P907.OS,TRUE
ACH-000603,MTS005,Analyte 276,PR500,NA,P908.OS,TRUE
ACH-000351,MTS005,Analyte 277,PR500,NA,P908.OS,TRUE
ACH-000627,MTS005,Analyte 278,PR500,NA,P908.OS,TRUE
ACH-000916,MTS005,Analyte 279,PR500,NA,P908.OS,TRUE
ACH-000662,MTS005,Analyte 418,PR500,NA,P901.OS,TRUE
ACH-000863,MTS005,Analyte 280,PR500,NA,P908.OS,TRUE
ACH-000732,MTS005,Analyte 281,PR500,NA,P908.OS,TRUE
ACH-000066,MTS005,Analyte 282,PR500,NA,P908.OS,TRUE
ACH-000015,MTS005,Analyte 283,PR500,NA,P908.OS,TRUE
ACH-000511_FAILED_STR,MTS005,Analyte 284,PR500,NA,P921.OS-Redo,FALSE
ACH-000674,MTS005,Analyte 285,PR500,NA,P908.OS,TRUE
ACH-000892,MTS005,Analyte 286,PR500,NA,P908.OS,TRUE
ACH-000909,MTS005,Analyte 287,PR500,NA,P908.OS,TRUE
ACH-000237,MTS005,Analyte 288,PR500,NA,P908.OS,TRUE
ACH-000811,MTS005,Analyte 289,PR500,NA,P908.OS,TRUE
ACH-000537,MTS005,Analyte 419,PR500,NA,P901.OS,TRUE
ACH-000312,MTS005,Analyte 290,PR500,NA,P908.OS,TRUE
ACH-000390,MTS005,Analyte 291,PR500,NA,P908.OS,TRUE
ACH-000901,MTS005,Analyte 292,PR500,NA,P908.OS,TRUE
ACH-000307,MTS005,Analyte 293,PR500,NA,P908.OS,TRUE
ACH-000289,MTS005,Analyte 294,PR500,NA,P908.OS,TRUE
ACH-000309,MTS005,Analyte 295,PR500,NA,P908.OS,TRUE
ACH-000733,MTS005,Analyte 296,PR500,NA,P908.OS,TRUE
ACH-000268,MTS005,Analyte 297,PR500,NA,P908.OS,TRUE
ACH-000758,MTS005,Analyte 298,PR500,NA,P908.OS,TRUE
ACH-000693,MTS005,Analyte 299,PR500,NA,P908.OS,TRUE
ACH-001307,MTS005,Analyte 402,PR500,NA,P901.OS,TRUE
ACH-000427,MTS005,Analyte 420,PR500,NA,P901.OS,TRUE
ACH-000684,MTS005,Analyte 300,PR500,NA,P908.OS,TRUE
ACH-000264,MTS005,Analyte 301,PR500,NA,P909.OS,TRUE
ACH-000027,MTS005,Analyte 302,PR500,NA,P909.OS,TRUE
